course_campaign_name,campaign_agenda,campaign_category,digital_marketing_team,marketing_product,mobile,tablet,laptop,campaign_id,Illinois,California,Georgia,Arizona,Florida,West_Virginia,Texas,Massachusetts,Wisconsin,District_of_Columbia,Kentucky,Missouri,Mississippi,Alabama,Ohio,Michigan,Oklahoma,Virginia,New_York,Washington,Colorado,Pennsylvania,Indiana,North_Carolina,Minnesota,Tennessee,New_Jersey,Idaho,Nevada,Louisiana,New_Mexico,Maryland,South_Carolina,Oregon,Connecticut,Alaska,Iowa,Montana,Rhode_Island,Utah,Arkansas,Kansas,Nebraska,Hawaii,North_Dakota,New_Hampshire,Maine,South_Dakota
email_google_analytics_34,open_link,new_course_added,ind_bdq_digex,google_analytics,5,6,3,339956046,"","","",1,4,"","","","","","","",1,1,"",1,"","",1,"","","","",1,"","","","",1,1,"","","","","","","","","","","","","","",1,"",1,""
email_youtube_marketing_11,open_link,new_course_added,ind_vtz_digex,youtube_marketing,2,4,2,1726623203,1,"","",2,1,"","",1,"","","","","","","",1,"","","","","",1,"","","","","","","","","","","",1,"","","","","","","","","","","","","",""
email_podcasting_197,open_link,marketing,ind_stv_digex,podcasting,6,10,1,2330900627,"",2,"","",2,"",2,1,1,"","","","","","",1,"","","",1,"","","","",1,"","",1,1,1,"","","","","","",1,"","","",1,"","","","",1,"",""
email_copywriting_5,open_link,marketing,ind_del_digex,copywriting,3,9,4,4316294725,1,2,"","",2,"",3,"","",2,"",1,"",1,"","","",2,"","",1,"","","","","","","","","","","","","","","","","","","",1,"","","","","","",""
email_youtube_marketing_141,open_link,new_course_added,ind_vtz_digex,youtube_marketing,6,10,5,4345817242,"",3,1,"",1,"",2,"","","","","","","",1,"","","",1,2,2,1,1,1,"","","","",2,1,"","","","","","","","","","",1,1,"","","","","",""
email_podcasting_32,open_link,marketing,ind_bdq_digex,podcasting,4,6,3,4721069081,"",1,"",1,3,"",1,"","",1,"","","","","","","","",1,"","","",1,"",1,"","","",1,"","","","","","","",1,"","","","","","",1,"","","",""
email_podcasting_30,open_link,marketing,ind_vtz_digex,podcasting,8,9,8,9038785402,1,"","","",3,1,2,1,1,1,"",2,"",1,1,1,1,"",2,"",3,1,1,"","",1,"","","","","","","","","","",1,"","","","","","","","","","",""
email_copywriting_63,open_link,new_course_added,ind_vtz_digex,copywriting,3,12,5,2226567216,3,3,1,"","","",5,"","",1,"","","","","",1,"","","","","",1,"",2,"",1,"","","","","","","","","",1,"","",1,"","","","","","","","",""
email_podcasting_191,open_link,marketing,ind_stv_digex,podcasting,1,7,3,3268345379,"","","","",3,"",1,"","","","",1,"",1,1,"","","","",1,1,"","","","","","","","","","","",1,"","","","","","",1,"","","","","","","",""
email_youtube_marketing_165,open_link,marketing,ind_vtz_digex,youtube_marketing,4,6,4,3855430446,"",1,"","",1,"",1,"",2,"","","","","",1,"","","",1,1,"",2,"","",2,1,"","","","","",1,"","","","","","","","","","","","","","","",""
email_podcasting_59,register_to_course,new_course_added,ind_vtz_digex,podcasting,6,9,6,5041753512,1,2,"",1,4,"",3,"","","","","","",2,1,"","","",1,"",1,1,"","","",1,"","","","","",1,"","","","","",1,"",1,"","","","","","","",""
email_podcasting_76,open_link,new_course_added,ind_bdq_digex,podcasting,4,9,4,6886214837,"",4,"","",1,"",2,"","",1,"","","",1,"","","",1,"","","","","",4,1,2,"","","","","","","","","","","","","","","","","","","","","",""
email_copywriting_16,open_link,new_course_added,ind_vtz_digex,copywriting,6,4,3,9507172394,"",2,1,"",1,"",1,"","",1,"","","",2,1,"","","","","","","","","","","","","","","","","","","",1,"",1,"",1,1,"","","","","","","",""
email_youtube_marketing_147,register_to_course,marketing,ind_vtz_digex,youtube_marketing,4,10,3,1791245145,2,3,2,"",1,"","","","","",1,"","","",3,"","",1,"","","",1,1,"","","","","",1,1,"","","","","","","","","","","","","","","","","",""
email_digital_marketing_41,open_link,new_course_added,ind_vtz_digex,digital_marketing,6,9,4,3871340472,3,1,"",1,"","",1,1,"",1,1,"","","",2,"",1,"",1,"","","","","",1,3,"","","","","","","","","","",2,"","","","","","","","","","",""
email_youtube_marketing_23,open_link,marketing,ind_vtz_digex,youtube_marketing,2,7,1,4823113713,1,"","",1,"","",1,1,"","","","","","","","","","","",1,1,"","","","",1,1,"","","","","","","","",1,"","","","",1,"","","","","","",""
email_youtube_marketing_176,open_link,new_course_added,ind_stv_digex,youtube_marketing,6,12,"",7253086872,"",1,"","",3,"",2,1,"",1,2,"","","",1,1,"","",1,"","","","","","",2,"","","","","","",1,1,"","",1,"","","","","","","","","","",""
email_youtube_marketing_200,open_link,new_course_added,ind_stv_digex,youtube_marketing,5,4,5,8571317658,1,1,3,1,2,"",1,"","",1,"","","","",1,"","","","","",1,"",1,"","","","","","",1,"","","","","","","","","","","","","","","","","",""
email_email_marketing_21,open_link,marketing,ind_bdq_digex,email_marketing,6,7,6,615607764,"",2,"","",2,"",1,1,"",1,"","","","",1,"",1,2,"","",1,1,1,1,1,"","","","",1,"",1,"","","","","","","","","","","","",1,"","",""
email_podcasting_166,open_link,new_course_added,ind_vtz_digex,podcasting,5,6,"",1087412609,"",1,1,"","","",1,"","","","","","","","","","","","","","","","","",2,"","","",3,"","",1,"","",1,"","","","","","","","",1,"","","",""
email_youtube_marketing_126,open_link,marketing,ind_vtz_digex,youtube_marketing,4,7,7,3160516075,1,"","","",2,"",4,"","","","",1,"","","","","",1,"","",1,1,2,"","","","",1,"","","","","","",1,"","","","","",1,2,"","","","","",""
email_copywriting_25,open_link,marketing,ind_vtz_digex,copywriting,3,10,8,5504463637,"",2,1,"",2,"","","","","","","",1,1,3,1,"","",2,"","","",2,"",1,"",1,"","",1,"","",1,"","","","","","",1,"","","","","","","",1
email_podcasting_32,open_link,marketing,ind_vtz_digex,podcasting,6,8,2,1116160277,"",1,1,1,1,"","","",1,1,"","","","",3,"","",1,1,"","","","",2,"","",1,"","","","","","","","","","","","","",2,"","","","","","",""
email_podcasting_48,click_on_email,marketing,ind_vtz_digex,podcasting,3,11,3,3746893372,"",1,"","",7,"",1,"","",1,"","","","",1,1,"","","","",1,1,"",2,"","","","","","","","","","","","","","","","","",1,"","","","","",""
email_email_marketing_83,open_link,new_course_added,ind_vtz_digex,email_marketing,1,5,4,4617044280,1,"",1,"",2,"",2,"","","","","","","","","","","",1,"","",1,"","","","","","","","","","","","","","",1,"","","",1,"","","","","","",""
email_copywriting_119,register_to_course,new_course_added,ind_stv_digex,copywriting,1,9,8,8373794719,"",3,"","",1,"",1,1,"",1,"","","",1,"",1,"","",1,"",1,1,"","","",2,"","",2,"","","","","",1,"","","","","","","",1,"","","","",""
email_email_marketing_176,open_link,new_course_added,ind_bdq_digex,email_marketing,5,3,9,4091428371,"",2,"",2,"","",2,"","",1,"",1,"","","","","",1,"","","","","",2,1,"","",2,"","","","","","","","","",1,"",1,"","","","","",1,"",""
email_podcasting_38,open_link,marketing,ind_vtz_digex,podcasting,4,4,3,6506014067,"",1,"",1,2,"",1,2,"","","","","","",1,"","","",1,"","",1,"",1,"","","","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_10,click_on_email,new_course_added,ind_vtz_digex,youtube_marketing,7,9,6,6540962649,"",3,1,1,2,"",2,"","","",1,"",1,1,"","","","",3,2,"","","",1,"",1,"","","","","",1,"",1,"","","","","","","","",1,"","","","",""
email_podcasting_58,open_link,marketing,ind_vtz_digex,podcasting,4,10,5,347370608,"",1,1,1,1,"",3,2,"","","","",1,"",1,1,"","",1,"","","","",1,"",1,"","","","","",1,"","","","","","","","",1,1,1,"","","","",""
email_podcasting_34,open_link,marketing,ind_vtz_digex,podcasting,8,4,3,3377116850,"",2,1,"","","",5,"","",1,1,"","","",3,1,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","",""
email_youtube_marketing_84,open_link,new_course_added,ind_bdq_digex,youtube_marketing,3,7,6,7344913755,"",2,"","",1,"",1,"",1,2,"","","","",2,"","","","",1,1,1,1,"","","","","","",1,"","","","","","","","","","",1,1,"","","","","",""
email_podcasting_195,open_link,marketing,ind_vtz_digex,podcasting,4,8,1,786931329,"",3,"","","","","",1,"","","","","",1,1,"","",1,"","","",1,"","",1,"","","","",1,"","","",1,"","","","","","","","",1,"","","",1,""
email_youtube_marketing_69,click_on_email,new_course_added,ind_vtz_digex,youtube_marketing,7,12,1,1014270111,2,4,"","",2,"",5,"","","","","","",1,"",1,1,"",1,"",1,"",1,"","",1,"","","","","","","","","","","","","","","","","","","","","",""
email_copywriting_6,register_to_course,new_course_added,ind_bdq_digex,copywriting,2,9,1,1616925868,"",1,"",1,1,"","","","",1,"","","",2,"","","",1,"","",1,2,"","","","","","","","","","",1,"","","",1,"","","","","","","","","","",""
email_podcasting_147,register_to_course,marketing,ind_stv_digex,podcasting,4,8,2,1959233335,"",3,"","",1,"",3,"","",1,"","","",1,"",1,"",1,"","","",1,"",1,"","","","",1,"","","","","","","","","","","","","","","","","","",""
email_podcasting_187,click_on_email,new_course_added,ind_vtz_digex,podcasting,5,8,6,2478838990,1,2,"","",3,"","","","","","","","","","",1,"",1,1,1,1,1,"","","",1,"","","",1,"","","",1,"","","",1,"","",1,2,"","","","","",""
email_podcasting_114,register_to_course,marketing,ind_vtz_digex,podcasting,3,10,3,4930359309,"",3,"",2,"","",3,"","",1,"","","","",2,"","","",1,"","","","",1,"","","",1,"","","","",1,"","","","","","","","",1,"","","","","",""
email_podcasting_13,click_on_email,new_course_added,ind_isk_digex,podcasting,7,11,7,6144355847,"",1,"",2,1,"",3,"",2,2,"","",1,1,"","","","",1,1,"",2,"",1,"",2,"","","","","","",1,1,"","",1,1,"","",1,"","","","","","",""
email_email_marketing_95,click_on_email,marketing,ind_stv_digex,email_marketing,5,13,3,7241006844,2,"",2,"",1,"",1,2,"","","",1,"",2,"","","",1,"","","",3,1,2,"",1,"","",1,"","","","",1,"","","","","","","","","","","","","",""
email_podcasting_131,click_on_email,marketing,ind_vtz_digex,podcasting,5,5,3,8482404873,"",2,2,"",1,"",1,"","","","","","","",1,1,"","",1,"","","","",1,"",1,"","","","","","","",1,"","","","","","","","","","",1,"","",""
email_podcasting_170,open_link,marketing,ind_vtz_digex,podcasting,3,11,4,18859429,"",3,"",1,3,"",3,"","",1,"",1,"",1,1,"","","","","","",1,1,"","",1,"","","","","","","","","","",1,"","","","","","","","","","",""
email_youtube_marketing_192,open_link,new_course_added,ind_bdq_digex,youtube_marketing,5,5,4,87800349,"",3,"","",2,"","",1,"",2,"","","","","","","",1,1,"",1,"","","","",1,"","","",1,"","","",1,"","","","","","","","","","","","","",""
email_podcasting_94,click_on_email,new_course_added,ind_vtz_digex,podcasting,5,10,1,1045391123,"",2,1,"",2,"",2,"","","","","","","",1,1,"","","","",1,1,1,1,2,"","","","",1,"","","","","","","","","","","","","","","","","",""
email_email_marketing_151,register_to_course,marketing,ind_vtz_digex,email_marketing,5,9,1,3412842958,"","","",1,"","","","",2,"","","","",4,"","","","",2,"","","","",2,1,"","","","","","","",1,"","","",1,"","","","","",1,"","","","",""
email_podcasting_95,register_to_course,new_course_added,ind_bdq_digex,podcasting,6,6,1,4199288333,1,4,1,1,"","",1,"","","","","","",1,"","","","","","",1,1,"","",1,"","","","","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_146,open_link,new_course_added,ind_vtz_digex,podcasting,4,10,4,6664691825,1,1,"","",1,"",1,"",2,"","","","",2,1,1,"",1,"","",1,"","",2,"","",1,"","","","",1,"","","","","","","",1,"",1,"","","","","",""
email_email_marketing_161,register_to_course,new_course_added,ind_bdq_digex,email_marketing,8,8,"",7948911847,"",2,"","","",1,3,"","","","","","",1,"","","","","",1,1,1,"","","",2,"","","",1,"","","","",2,"","","","","","",1,"","","","","",""
email_youtube_marketing_35,register_to_course,marketing,ind_stv_digex,youtube_marketing,6,7,7,8057338202,1,2,"","",2,"",1,1,"","","","","","",3,1,"",2,"","","","","","","","",3,"","",2,"","","","","","","","",1,"",1,"","","","","","",""
email_email_marketing_35,click_on_email,new_course_added,ind_bdq_digex,email_marketing,2,8,3,9366458610,"",1,"",2,2,"",2,"","","","","","","",1,"","",1,2,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_180,click_on_email,new_course_added,ind_vtz_digex,podcasting,2,6,5,9791923027,"",2,"",1,2,1,2,"","","","",1,"","",1,"","","","",1,"","","","","","","",1,"","","","","","","","","","","","","","","",1,"","","",""
email_google_analytics_132,click_on_email,new_course_added,ind_bdq_digex,google_analytics,6,8,5,1435410920,"",4,1,"",2,"",2,"","","",1,"","","",1,"","",2,1,1,"",1,"","","","","","","","","","","","","","",2,"","","","",1,"","","","","",""
email_podcasting_145,open_link,marketing,ind_vtz_digex,podcasting,5,7,6,2158261331,"",2,2,"",2,"",4,1,"","","","",1,"","",1,"","",1,"","",1,"","","",1,"","","","","","","","","",1,"","","","","",1,"","","","","",""
email_email_marketing_191,click_on_email,marketing,ind_vtz_digex,email_marketing,4,6,2,3693860300,"",1,1,1,1,1,1,1,"","","","","","",1,"","","","","",1,1,"","","","","","","","","","","","","","","","","","","","","",2,"","","",""
email_podcasting_90,open_link,new_course_added,ind_vtz_digex,podcasting,9,7,1,6739793611,"","",1,"","","",3,"",1,"","","","",1,2,1,"",1,1,1,"","",1,"",1,1,"",1,"","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_109,open_link,marketing,ind_bdq_digex,podcasting,3,12,2,6758771261,"",2,1,2,1,2,3,"","","","",1,"","",1,1,"","",2,"","","","","","","","","","",1,"","","","","","","","","","","","","","","","","",""
email_podcasting_170,open_link,marketing,ind_vtz_digex,podcasting,3,12,2,7068928110,"",1,"","",3,1,2,"","","","","","",1,"","",1,"",1,"",1,2,1,"","","","","","",1,"",1,"","",1,"","","","","","","","","","","","",""
email_podcasting_25,open_link,marketing,ind_vtz_digex,podcasting,6,14,2,105242233,"",3,1,1,1,"","","","","",2,1,"","",1,1,1,"",3,1,"","",1,"",1,1,"","","",1,"","","","","",1,1,"","","","","","","","","","",""
email_youtube_marketing_180,open_link,new_course_added,ind_bdq_digex,youtube_marketing,2,12,3,1990149227,1,2,1,"","","",2,"","","",1,1,"","",1,1,1,"","","","","",1,"","","","","",1,"",1,1,"","",1,"","","","","",1,"","","","","","",""
email_youtube_marketing_63,open_link,marketing,ind_vtz_digex,youtube_marketing,4,11,4,2792677899,"","",2,"",1,"",1,1,"","","","","",1,1,"","","",2,1,3,1,"","","",1,1,"","",1,"","","","","","","","","","","","",1,1,"","","",""
email_podcasting_62,open_link,marketing,ind_vtz_digex,podcasting,4,9,5,4339242675,1,4,1,"",2,"","","",1,2,"","","",1,2,"","","",1,1,1,"","","",1,"","","","","","","","","","","","","","","","","","","","","","",""
email_email_marketing_145,open_link,marketing,ind_pat_digex,email_marketing,5,10,6,6181420762,2,2,"","",3,"",2,"","","","","",1,1,1,1,"","",2,"","","",1,"",1,"","","","","","","","",1,"",1,"","","","","",2,"","","","","",""
email_youtube_marketing_105,open_link,new_course_added,ind_vtz_digex,youtube_marketing,2,5,1,8293657685,"",2,"","","","",2,"","","","",1,"","","","","","",2,"","","","","","","","","","","","","","","","",1,"","","","","","","","","","","",""
email_podcasting_93,click_on_email,marketing,ind_vtz_digex,podcasting,3,11,2,9587276442,"",3,1,"",4,"","",1,"","","","","","","","","","","","",1,3,1,"","",1,"","","","","","","",1,"","","","","","","","","","","","","",""
email_podcasting_20,open_link,new_course_added,ind_vtz_digex,podcasting,6,6,3,3819244077,"",1,1,"",1,"",5,"",1,"","","","","","","","","","","",3,"",1,1,"","","","","",1,"","","","","","","","","","","","","","","","","",""
email_podcasting_150,register_to_course,new_course_added,ind_vtz_digex,podcasting,5,9,6,4421039322,"",2,1,1,1,"",2,"","",1,1,1,"",1,1,"","","","",1,1,1,1,"",1,2,"","","","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_93,click_on_email,marketing,ind_vtz_digex,podcasting,6,8,4,7324171303,1,3,"",1,2,"",1,"","",1,1,"","","",1,"","","","","","","",1,"","","","",1,2,"","",1,"","",1,"","","","",1,"","","","","","","",""
email_email_marketing_106,open_link,marketing,ind_stv_digex,email_marketing,3,8,"",4679980354,"",3,1,"","","",1,"","",2,"","","","","","","","","","","",1,"",1,"",1,"","","","","","","","",1,"","","","","","","","","","","","",""
email_email_marketing_103,open_link,new_course_added,ind_vtz_digex,email_marketing,7,5,4,7248482838,"",2,"",1,1,"",3,1,"",2,"",1,"","","","","",1,1,"","","","","","","","","","","","",1,"","","","","","","","","","",1,"",1,"","",""
email_youtube_marketing_92,open_link,new_course_added,ind_bdq_digex,youtube_marketing,3,8,2,9711293374,"",1,1,"",1,"","",1,"","","","","","",1,1,"","",1,"","","","","","","","","",1,1,"","",1,"","",1,"","","",1,"","","",1,"","","",""
email_youtube_marketing_36,register_to_course,new_course_added,ind_vtz_digex,youtube_marketing,1,7,1,173095003,1,1,"","","","","","","","","","","","","","","","",1,"",1,2,"",1,1,"","",1,"","","","","","","","","","","","","","","","","","","",""
email_podcasting_158,click_on_email,marketing,ind_vtz_digex,podcasting,3,13,3,1020062355,"",6,"","",1,"","","",1,1,"","","",1,1,2,"",2,"","","","",1,1,"","","","","",1,"","","","","","",1,"","","","","","","","","","",""
email_podcasting_105,open_link,new_course_added,ind_bdq_digex,podcasting,4,9,7,1152023926,"",2,1,1,1,1,"",1,"","","",2,"",1,1,1,"",3,2,"","","","","","","","","","",1,"","","","","","","","","","","",1,1,"","","","",""
email_email_marketing_142,open_link,new_course_added,ind_vtz_digex,email_marketing,6,8,3,1310943168,"",3,2,"",2,"","",1,"",2,"","","","","",1,"","",1,1,"","","","","",2,"","","",1,"","","","","","",1,"","","","","","","","","","",""
email_email_marketing_102,open_link,marketing,ind_bdq_digex,email_marketing,1,12,4,1736053019,1,3,2,"","","",2,1,"",1,"","","","",1,"","","","","","","","","",2,1,"","","",2,"","","",1,"","","","","","","","","","","","","",""
email_podcasting_13,open_link,new_course_added,ind_vtz_digex,podcasting,7,10,5,7707747712,2,5,3,"",1,"",1,"","","","","","",4,1,"","","",3,"",1,"","","","","","","","","","","","","",1,"","","","","","","","","","","","",""
email_youtube_marketing_157,click_on_email,marketing,ind_bdq_digex,youtube_marketing,5,4,4,8057699612,"",2,"","","","","",1,"",2,"","",1,1,"","","",2,3,"","","","","","","","","",1,"","","","","","","","","","","","","","","","","","",""
email_podcasting_52,click_on_email,new_course_added,ind_bdq_digex,podcasting,5,6,4,8344895618,1,3,1,"",2,"","","","","","","","",1,1,"","","","","","",1,"",2,"","","","","","","","","","","",1,1,"","","","",1,"","","","","",""
email_podcasting_147,register_to_course,marketing,ind_vtz_digex,podcasting,4,6,1,9021645785,1,"",1,"","","",2,"","","",1,"","","","",1,"",1,1,"","","","","",3,"","","","","","","","","","","","","","","","","","","","","","",""
email_youtube_marketing_41,open_link,marketing,ind_bdq_digex,youtube_marketing,3,16,2,9189086287,"",1,2,"",2,"",1,3,"","","","","",1,1,"","","",3,"",1,"",1,"","","",1,1,1,"","","","","","","",1,"","","","","",1,"","","","",""
email_podcasting_81,open_link,new_course_added,ind_stv_digex,podcasting,3,8,5,163762155,3,2,"","","","",3,"",1,"","","","","","","","","",1,"","","",1,"","","","","",1,"","","",1,1,"","","","","","","","",1,1,"","","",""
email_podcasting_146,open_link,new_course_added,ind_vtz_digex,podcasting,3,13,2,1716029554,"",3,1,"",2,"",3,"","",2,1,"",1,"",1,1,"","","","","",1,"",1,"","","","","","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_41,register_to_course,marketing,ind_vtz_digex,podcasting,5,10,4,1878917625,2,1,1,"",5,"",3,"",1,1,"","","","","","",1,1,2,"","","","","","","","","","",1,"","","","","","","","","","","","","","","","","",""
email_youtube_marketing_45,open_link,new_course_added,ind_bdq_digex,youtube_marketing,2,5,3,7587346686,"",1,"","",1,"",1,"","","",1,"","","","","","",1,1,1,"","",1,1,"","","","","","","","","","","","","","","","",1,"","","","","","",""
email_podcasting_169,open_link,marketing,ind_vtz_digex,podcasting,5,8,6,9601316388,"",3,1,1,1,"",1,"",1,1,"",1,"","","","","","",1,2,"",1,"",2,1,"","","",1,"","","","","","","",1,"","","","","","","","","","",""
email_podcasting_112,open_link,marketing,ind_bdq_digex,podcasting,6,11,7,4164580399,"",1,1,"",1,"",1,"","",5,"",2,"","",3,"","",1,1,1,2,1,"",1,"",1,"","","","","","","","","","",1,"","","",1,"","","","","","",""
email_email_marketing_21,click_on_email,new_course_added,ind_vtz_digex,email_marketing,5,10,2,4300949506,2,1,1,"",2,1,2,"",1,"","","","","","","","","","","",1,1,1,1,"",1,"","","","","","","","",1,"","","","","","",1,"","","","","",""
email_youtube_marketing_89,open_link,new_course_added,ind_pat_digex,youtube_marketing,3,13,5,5363951142,"",8,"","",2,"",2,1,"","","","","","","","",1,"",3,"","",1,"","",2,"","","","","","","","","","","","","","","","","",1,"","","","",""
email_copywriting_125,open_link,marketing,ind_vtz_digex,copywriting,6,4,3,5938783577,"",1,"",1,1,"",2,"","","","","","","","",1,1,"",1,"",1,"","",1,1,1,"","","","","","","","","","",1,"","","","","","","","","","",""
email_podcasting_164,open_link,marketing,ind_vtz_digex,podcasting,7,12,1,9552627397,"",3,1,"",1,"",2,1,"",2,1,"","","",1,"",1,"",1,1,"","",1,1,1,"","","","","","","","","",1,"","","","","","","",1,"","","","",""
email_youtube_marketing_158,open_link,marketing,ind_vtz_digex,youtube_marketing,2,7,7,2508533912,3,2,1,"","","",1,1,"","","","","","",2,"","","","","","","",2,"","","",1,"","","","",2,"","","","","","","","","","","",1,"","","",""
email_email_marketing_91,register_to_course,marketing,ind_vtz_digex,email_marketing,5,10,3,6037578141,"",4,"",1,"","","",2,"","",1,"","","",2,2,"","","","",2,1,"","","",2,"","","","","","","","","","","","","",1,"","","","","","","",""
email_youtube_marketing_87,open_link,new_course_added,ind_ccu_digex,youtube_marketing,3,4,1,7430859992,"",1,"","",2,"",1,"",1,"","","","","","","","","",1,"","","","","","",2,"","","","","","","","","","","","","","","","","","","","","",""
email_copywriting_73,click_on_email,marketing,ind_bdq_digex,copywriting,2,7,4,156110334,"",2,"","","","",3,1,"","",1,"","","","","","",1,2,2,"","","","","","","","","","","","","","","","","","","",1,"","","","","","","",""
email_email_marketing_176,open_link,new_course_added,ind_vtz_digex,email_marketing,3,8,4,3316418628,"",2,1,"",1,"",2,"","",1,"","","","","","","",1,1,"","",1,"",1,1,"","","",1,"",1,"","","","","","","","","","","",1,"","","","",""
email_youtube_marketing_59,open_link,marketing,ind_bdq_digex,youtube_marketing,3,6,"",4736945842,"",3,1,"",1,"",1,1,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","",1,"","",""
email_podcasting_191,open_link,new_course_added,ind_vtz_digex,podcasting,2,9,1,7363375445,1,"","","",2,"",2,"","","","","","","",1,"","","",1,"",1,"",1,1,"",1,"","","","","",1,"","","","","","","","","","","","","","","",""
email_podcasting_38,open_link,marketing,ind_bdq_digex,podcasting,4,4,4,2542414580,1,2,"",1,2,"",1,1,1,"","",1,"","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_69,open_link,new_course_added,ind_vtz_digex,podcasting,5,6,2,2611395160,"",2,2,"",1,"","","",1,1,"",1,"","","","","","",1,1,"",1,"","",1,1,"","","","","","","","","","","","","","","","","","","","","",""
email_podcasting_51,open_link,marketing,ind_vtz_digex,podcasting,6,8,5,4744283314,"",2,2,"",2,"",1,"",1,2,"","","","",2,1,"","",3,"","",2,"","","","","","","","","","","","","","","","",1,"","","","","","","","",""
email_youtube_marketing_78,open_link,new_course_added,ind_vtz_digex,youtube_marketing,2,6,5,5031859547,"",2,2,"","","",2,"","",1,"",1,"","","",1,"","","","","","","",1,"",1,"","","","","","",1,"",1,"","","","","","","","","","","","",""
email_podcasting_5,register_to_course,marketing,ind_myq_digex,podcasting,3,7,8,7615398746,"",3,1,1,"","",3,1,"","","",1,"","","","","","",2,1,"",1,"","",1,1,"","","",1,"","","","","","","","","",1,"","","","","","","",""
email_podcasting_28,open_link,new_course_added,ind_vtz_digex,podcasting,6,9,5,9225160704,"",4,1,"",1,"",2,1,"","","","","","",1,1,"","","","","",1,"",1,"",1,"",1,"",1,"","",1,1,"","","","","","",1,1,"","","","","",""
email_youtube_marketing_55,register_to_course,new_course_added,ind_vtz_digex,youtube_marketing,"",11,2,3213348481,1,2,3,"",2,"","","","","","","","","",1,1,"","","","","","","","",1,1,"","","","","","","","","","",1,"","","","","","","","","","",""
email_email_marketing_48,open_link,marketing,ind_vtz_digex,email_marketing,4,7,4,6441734419,"","","",2,"","",1,2,"","","",2,"",1,"","","","","",1,1,2,1,"","","","","","","","","","","","","",1,"","","",1,"","","","","","",""
email_youtube_marketing_78,register_to_course,new_course_added,ind_bdq_digex,youtube_marketing,6,8,3,9778679932,"",2,1,"",1,"",2,"","","","","","",1,1,2,"","",1,"",1,"","","","",1,"","","","",1,"","",1,1,"","","","",1,"","","","","","","",""
email_youtube_marketing_166,open_link,new_course_added,ind_vtz_digex,youtube_marketing,2,4,4,1536990752,"",2,"","","","",1,"","","","","","","","","","",1,2,"","","",2,"","","","","","","","","","","","",1,"","","","",1,"","","","","","",""
email_podcasting_38,open_link,new_course_added,ind_stv_digex,podcasting,7,5,10,2218349590,2,2,1,"",2,"",1,2,"","",1,1,"","",1,"","","","",1,"",1,2,"","",1,"","","","","","","","","","",1,1,"",1,"","",1,"","","","",""
email_podcasting_115,register_to_course,new_course_added,ind_vtz_digex,podcasting,2,6,3,9114433931,1,1,1,"",2,"","",1,"","","","","","","","","",1,1,"","","","",1,"",1,"","","","","","","",1,"","","","","","","","","","","","","",""
email_podcasting_170,register_to_course,new_course_added,ind_bdq_digex,podcasting,8,5,2,2660183023,"",4,"","",1,"",1,1,"",2,"","","","",1,"","","",1,"",1,1,"","",1,"","","","","","","","","","","","","","","","",1,"","","","","",""
email_podcasting_175,open_link,marketing,ind_stv_digex,podcasting,1,5,4,3270045298,"",1,1,"",2,"",2,1,"","","","",1,1,"","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","",""
email_email_marketing_144,open_link,marketing,ind_vtz_digex,email_marketing,3,10,3,5747919172,"",4,"",1,"",1,1,"",1,1,"","","","","",1,"","","",1,"",1,"","","",1,"","","",1,"","","","","","","","","",1,"","",1,"","","","",""
email_podcasting_71,click_on_email,marketing,ind_bdq_digex,podcasting,4,6,2,5788969034,"",4,"",1,"","",1,"","",1,"",1,"","","",1,"","","","",1,"","","","","","","","","","",1,"","","","","","","","","",1,"","","","","",""
email_google_analytics_16,click_on_email,new_course_added,ind_stv_digex,google_analytics,5,4,3,8007470425,"",2,1,"","","",2,"","",1,"","","","","",1,"","",1,"","",1,"","","","","","",1,"","","","",1,"","","","","",1,"","","","","","","",""
email_youtube_marketing_34,open_link,marketing,ind_vtz_digex,youtube_marketing,4,12,2,8094238291,"",4,"",1,2,"",2,"","","","",1,"","",1,1,"","",1,"","",1,"","",1,"",1,"","",1,"","","","","","","","","","",1,"","","","","","",""
email_google_analytics_168,open_link,new_course_added,ind_bdq_digex,google_analytics,2,11,5,9002397186,"",1,"","",2,"",2,"","",2,"",2,"","",2,"","","","","","",3,"","","",2,"","","","",1,"","","","","",1,"","","","","","","","","","",""
email_google_analytics_25,open_link,new_course_added,ind_stv_digex,google_analytics,3,6,4,3185354540,"",3,1,2,"","",1,"",1,"","","","","",1,1,"","","","","","","","","",1,"",1,"","","","","","",1,"","","","","","","","","","","","",""
email_email_marketing_180,open_link,marketing,ind_vtz_digex,email_marketing,1,6,7,4131495805,"",2,"","","","",2,"","",1,1,"","","","","","","",2,"","",1,"",1,2,"","","","","","","","","","","","","","","","",1,"",1,"","","",""
