campaign_actual_sent_percent,campaign_actual_sent,campaign_sent_positive,campaign_actual_open_percent,campaign_actual_open,campaign_open_positive,campaign_actual_click_percent,campaign_actual_click,campaign_click_positive,campaign_id,course_campaign_name,campaign_agenda,campaign_category,campaign_agenda_sent,campaign_agenda_open,campaign_agenda_click,campaign_agenda_unsubscribe,digital_marketing_team,course_campaign_start_date,course_campaign_end_date,marketing_product,campaign_result_key,campaign_actual_unsubscribe_percent,campaign_actual_unsubscribe,campaign_unsubscribe_positive
76,13,false,66,8,true,83,5,true,8191082438,email_podcasting_186,click_on_email,new_course_added,99,24,11,3,ind_bdq_digex,5/1/2022,05/15/2022,podcasting,8191082438_email_podcasting_186,14,2,false
75,18,false,70,12,true,57,8,true,1736053019,email_email_marketing_102,open_link,marketing,98,20,12,4,ind_bdq_digex,5/4/2022,05/18/2022,email_marketing,1736053019_email_email_marketing_102,44,8,false
92,12,false,72,8,true,50,5,true,2961640601,email_podcasting_200,open_link,marketing,100,20,12,4,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,2961640601_email_podcasting_200,0,0,true
80,20,false,70,17,true,69,9,true,3102366597,email_podcasting_16,click_on_email,marketing,99,21,12,3,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,3102366597_email_podcasting_16,38,7,false
80,17,false,40,6,true,16,1,true,7556950514,email_podcasting_176,open_link,new_course_added,98,24,13,2,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,7556950514_email_podcasting_176,7,1,false
77,17,false,77,14,true,46,6,true,8286974182,email_google_analytics_140,click_on_email,marketing,100,22,15,3,ind_vtz_digex,5/4/2022,05/18/2022,google_analytics,8286974182_email_google_analytics_140,18,3,false
74,20,false,52,12,true,50,8,true,8465352771,email_copywriting_183,click_on_email,marketing,100,20,13,3,ind_stv_digex,5/8/2022,05/22/2022,copywriting,8465352771_email_copywriting_183,27,5,false
87,14,false,63,7,true,57,4,true,9015394873,email_podcasting_4,open_link,marketing,99,25,15,4,ind_bdq_digex,5/6/2022,05/20/2022,podcasting,9015394873_email_podcasting_4,25,2,false
54,6,false,66,6,true,28,2,true,1389614166,email_podcasting_82,open_link,marketing,100,21,11,3,ind_stv_digex,5/7/2022,05/21/2022,podcasting,1389614166_email_podcasting_82,14,1,false
52,9,false,61,8,true,50,4,true,219540063,email_youtube_marketing_58,click_on_email,marketing,98,25,10,3,ind_pat_digex,5/8/2022,05/22/2022,youtube_marketing,219540063_email_youtube_marketing_58,25,3,false
70,17,false,47,10,true,16,2,true,2686043717,email_youtube_marketing_122,open_link,marketing,100,24,14,3,ind_pat_digex,5/7/2022,05/21/2022,youtube_marketing,2686043717_email_youtube_marketing_122,4,1,false
75,18,false,60,12,true,36,4,true,3007216818,email_email_marketing_9,open_link,marketing,98,21,14,1,ind_bdq_digex,5/7/2022,05/21/2022,email_marketing,3007216818_email_email_marketing_9,6,1,false
80,16,false,42,6,true,63,7,true,4021176144,email_youtube_marketing_28,register_to_course,new_course_added,99,23,12,4,ind_vtz_digex,5/4/2022,05/18/2022,youtube_marketing,4021176144_email_youtube_marketing_28,20,2,false
69,16,false,64,11,true,50,6,true,7720050819,email_copywriting_38,open_link,marketing,100,21,13,3,ind_vtz_digex,5/1/2022,05/15/2022,copywriting,7720050819_email_copywriting_38,28,4,false
76,16,false,52,11,true,55,5,true,2573592294,email_podcasting_61,click_on_email,new_course_added,99,20,15,2,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,2573592294_email_podcasting_61,35,5,false
88,24,false,63,12,true,42,6,true,3425902679,email_podcasting_189,open_link,new_course_added,98,20,11,2,ind_del_digex,5/1/2022,05/15/2022,podcasting,3425902679_email_podcasting_189,21,5,false
78,18,false,50,10,true,44,4,true,8443998393,email_copywriting_92,click_on_email,marketing,100,24,13,3,ind_myq_digex,5/1/2022,05/15/2022,copywriting,8443998393_email_copywriting_92,38,7,false
80,8,false,62,5,true,60,3,true,9574074277,email_youtube_marketing_93,open_link,new_course_added,98,21,14,4,ind_stv_digex,5/6/2022,05/20/2022,youtube_marketing,9574074277_email_youtube_marketing_93,0,0,true
78,15,false,60,9,true,44,4,true,2994508583,email_email_marketing_121,open_link,new_course_added,100,21,15,2,ind_bdq_digex,5/2/2022,05/16/2022,email_marketing,2994508583_email_email_marketing_121,18,2,false
52,9,false,60,9,true,44,4,true,3316418628,email_email_marketing_176,open_link,new_course_added,98,24,14,3,ind_vtz_digex,5/6/2022,05/20/2022,email_marketing,3316418628_email_email_marketing_176,41,5,false
70,7,false,83,5,true,40,2,true,4362569979,email_podcasting_136,click_on_email,new_course_added,100,22,10,2,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,4362569979_email_podcasting_136,30,3,false
78,22,false,44,8,true,37,6,true,4544864690,email_podcasting_109,open_link,new_course_added,98,25,12,2,ind_stv_digex,5/8/2022,05/22/2022,podcasting,4544864690_email_podcasting_109,20,5,false
76,13,false,38,5,true,33,4,true,564271942,email_podcasting_177,register_to_course,new_course_added,100,21,13,3,ind_ded_digex,5/3/2022,05/17/2022,podcasting,564271942_email_podcasting_177,30,3,false
69,16,false,43,7,true,54,6,true,8857083179,email_podcasting_75,register_to_course,new_course_added,100,21,15,3,ind_bdq_digex,5/3/2022,05/17/2022,podcasting,8857083179_email_podcasting_75,17,3,false
76,10,false,36,4,true,66,4,true,9259632706,email_youtube_marketing_95,register_to_course,marketing,100,25,11,3,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,9259632706_email_youtube_marketing_95,25,3,false
75,12,false,72,8,true,33,3,true,3551221847,email_email_marketing_52,click_on_email,marketing,100,25,15,3,ind_bdq_digex,5/1/2022,05/15/2022,email_marketing,3551221847_email_email_marketing_52,18,2,false
85,17,false,41,7,true,18,2,true,4551868035,email_podcasting_89,open_link,new_course_added,99,20,12,1,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,4551868035_email_podcasting_89,11,2,false
90,18,false,40,6,true,33,3,true,6093115992,email_podcasting_90,click_on_email,marketing,98,24,13,4,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,6093115992_email_podcasting_90,25,3,false
81,13,false,54,6,true,62,5,true,8960900885,email_podcasting_147,open_link,new_course_added,99,23,15,1,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,8960900885_email_podcasting_147,10,1,false
75,9,false,54,6,true,100,2,true,9114433931,email_podcasting_115,register_to_course,new_course_added,99,22,14,3,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,9114433931_email_podcasting_115,60,3,false
75,18,false,65,13,true,40,4,true,7714351519,email_email_marketing_126,open_link,marketing,100,23,14,1,ind_vtz_digex,5/1/2022,05/15/2022,email_marketing,7714351519_email_email_marketing_126,17,4,false
75,15,false,52,10,true,53,7,true,7774774106,email_youtube_marketing_6,open_link,marketing,100,24,13,2,ind_bdq_digex,5/3/2022,05/17/2022,youtube_marketing,7774774106_email_youtube_marketing_6,27,6,false
63,14,false,53,8,true,62,5,true,955172454,email_podcasting_199,open_link,new_course_added,98,20,14,2,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,955172454_email_podcasting_199,33,3,false
79,23,false,62,15,true,45,5,true,1200727398,email_podcasting_166,open_link,new_course_added,100,21,10,1,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,1200727398_email_podcasting_166,23,4,false
78,18,false,42,8,true,53,7,true,6605820118,email_youtube_marketing_84,open_link,new_course_added,98,20,13,3,ind_vtz_digex,5/2/2022,05/16/2022,youtube_marketing,6605820118_email_youtube_marketing_84,35,5,false
86,20,false,56,9,true,45,5,true,7948911847,email_email_marketing_161,register_to_course,new_course_added,99,20,12,3,ind_bdq_digex,5/8/2022,05/22/2022,email_marketing,7948911847_email_email_marketing_161,4,1,false
76,16,false,64,11,true,11,1,false,8177699466,email_podcasting_159,click_on_email,marketing,100,22,15,3,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,8177699466_email_podcasting_159,45,9,false
90,19,false,66,14,true,45,5,true,9109035419,email_podcasting_110,click_on_email,new_course_added,100,25,14,4,ind_bdq_digex,5/7/2022,05/21/2022,podcasting,9109035419_email_podcasting_110,35,5,false
81,18,false,47,8,true,25,3,true,3855153132,email_google_analytics_195,open_link,new_course_added,99,25,14,2,ind_pat_digex,5/1/2022,05/15/2022,google_analytics,3855153132_email_google_analytics_195,27,3,false
80,17,false,55,11,true,55,5,true,3940472085,email_youtube_marketing_59,open_link,new_course_added,99,22,13,4,ind_vtz_digex,5/8/2022,05/22/2022,youtube_marketing,3940472085_email_youtube_marketing_59,41,5,false
64,9,false,70,7,true,33,3,true,8597499427,email_podcasting_33,open_link,marketing,100,21,12,3,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,8597499427_email_podcasting_33,18,2,false
86,13,false,53,7,true,27,3,true,9366458610,email_email_marketing_35,click_on_email,new_course_added,99,24,13,3,ind_bdq_digex,5/4/2022,05/18/2022,email_marketing,9366458610_email_email_marketing_35,40,4,false
80,24,false,56,13,true,40,6,true,2140709136,email_podcasting_111,click_on_email,new_course_added,100,25,12,2,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,2140709136_email_podcasting_111,9,2,false
61,11,false,42,6,true,37,6,true,5739087252,email_podcasting_99,open_link,marketing,99,21,14,3,ind_pat_digex,5/2/2022,05/16/2022,podcasting,5739087252_email_podcasting_99,57,8,false
90,20,false,62,10,true,71,5,true,1948720809,email_podcasting_178,click_on_email,new_course_added,99,24,15,3,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,1948720809_email_podcasting_178,15,3,false
92,25,false,57,12,true,41,7,true,2108807756,email_podcasting_186,open_link,marketing,100,23,15,4,ind_pat_digex,5/2/2022,05/16/2022,podcasting,2108807756_email_podcasting_186,36,7,false
84,16,false,53,8,true,63,7,true,2660183023,email_podcasting_170,register_to_course,new_course_added,99,24,15,1,ind_bdq_digex,5/8/2022,05/22/2022,podcasting,2660183023_email_podcasting_170,14,2,false
72,13,false,71,10,true,0,0,false,3741060100,email_marketing_strategy_137,open_link,marketing,99,25,11,4,ind_stv_digex,5/5/2022,05/19/2022,marketing_strategy,3741060100_email_marketing_strategy_137,18,2,false
68,17,false,76,16,true,46,6,true,3944319842,email_youtube_marketing_193,register_to_course,new_course_added,100,24,14,4,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,3944319842_email_youtube_marketing_193,16,3,false
71,15,false,68,13,true,57,4,true,474675203,email_podcasting_170,register_to_course,new_course_added,98,23,13,3,ind_stv_digex,5/3/2022,05/17/2022,podcasting,474675203_email_podcasting_170,23,4,false
73,11,false,50,6,true,37,3,true,5705043767,email_email_marketing_146,register_to_course,new_course_added,99,23,10,1,ind_vtz_digex,5/7/2022,05/21/2022,email_marketing,5705043767_email_email_marketing_146,15,2,false
76,20,false,68,13,true,72,8,true,1020062355,email_podcasting_158,click_on_email,marketing,98,24,10,2,ind_vtz_digex,5/3/2022,05/17/2022,podcasting,1020062355_email_podcasting_158,14,3,false
77,17,false,50,8,true,57,4,true,258413166,email_email_marketing_62,open_link,marketing,98,21,12,2,ind_stv_digex,5/5/2022,05/19/2022,email_marketing,258413166_email_email_marketing_62,40,4,false
84,22,false,65,15,true,15,2,true,3080796047,email_email_marketing_108,open_link,new_course_added,100,23,14,2,ind_bdq_digex,5/2/2022,05/16/2022,email_marketing,3080796047_email_email_marketing_108,25,3,false
66,10,false,72,8,true,42,3,true,4679980354,email_email_marketing_106,open_link,marketing,98,23,10,3,ind_stv_digex,5/4/2022,05/18/2022,email_marketing,4679980354_email_email_marketing_106,8,1,false
77,17,false,75,12,true,50,5,true,4038764583,email_email_marketing_57,register_to_course,new_course_added,99,23,11,1,ind_vtz_digex,5/1/2022,05/15/2022,email_marketing,4038764583_email_email_marketing_57,37,6,false
75,15,false,43,7,true,50,4,true,6021608305,email_youtube_marketing_160,register_to_course,new_course_added,99,23,11,3,ind_vtz_digex,5/5/2022,05/19/2022,youtube_marketing,6021608305_email_youtube_marketing_160,17,3,false
82,19,false,68,13,true,61,8,true,615607764,email_email_marketing_21,open_link,marketing,99,25,15,4,ind_bdq_digex,5/2/2022,05/16/2022,email_marketing,615607764_email_email_marketing_21,23,4,false
78,11,false,63,7,true,60,3,true,8766995906,email_internet_marketing_79,click_on_email,new_course_added,98,24,14,4,ind_pat_digex,5/5/2022,05/19/2022,internet_marketing,8766995906_email_internet_marketing_79,22,2,false
72,13,false,50,7,true,66,2,true,3027148923,email_podcasting_70,open_link,new_course_added,100,23,11,4,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,3027148923_email_podcasting_70,15,2,false
94,18,false,50,8,true,45,5,true,6222439403,email_youtube_marketing_174,open_link,marketing,100,20,14,3,ind_bdq_digex,5/4/2022,05/18/2022,youtube_marketing,6222439403_email_youtube_marketing_174,33,5,false
78,18,false,77,14,true,45,5,true,8828725419,email_podcasting_111,open_link,marketing,98,20,11,3,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,8828725419_email_podcasting_111,13,2,false
80,12,false,85,6,true,50,3,true,2561668355,email_podcasting_125,register_to_course,new_course_added,98,20,15,1,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,2561668355_email_podcasting_125,0,0,true
79,23,false,52,11,true,40,6,true,4036711032,email_google_analytics_157,register_to_course,marketing,100,25,13,4,ind_ccu_digex,5/7/2022,05/21/2022,google_analytics,4036711032_email_google_analytics_157,10,2,false
84,16,false,60,9,true,44,4,true,4760391479,email_podcasting_175,register_to_course,marketing,100,20,10,4,ind_bdq_digex,5/4/2022,05/18/2022,podcasting,4760391479_email_podcasting_175,46,6,false
75,18,false,47,10,true,45,5,true,8901635925,email_youtube_marketing_26,open_link,new_course_added,99,24,12,1,ind_vtz_digex,5/8/2022,05/22/2022,youtube_marketing,8901635925_email_youtube_marketing_26,20,3,false
86,20,false,57,12,true,45,5,true,9464625287,email_podcasting_161,open_link,new_course_added,100,20,12,3,ind_stv_digex,5/8/2022,05/22/2022,podcasting,9464625287_email_podcasting_161,50,9,false
94,16,false,76,10,true,50,1,true,9645997542,email_podcasting_33,open_link,new_course_added,99,20,13,2,ind_del_digex,5/4/2022,05/18/2022,podcasting,9645997542_email_podcasting_33,10,1,false
71,10,false,58,7,true,50,3,true,2097825087,email_podcasting_182,click_on_email,marketing,98,21,12,2,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,2097825087_email_podcasting_182,16,1,false
83,15,false,56,9,true,40,4,true,679285571,email_podcasting_81,click_on_email,marketing,99,24,15,4,ind_pat_digex,5/8/2022,05/22/2022,podcasting,679285571_email_podcasting_81,8,1,false
74,20,false,40,9,true,40,4,true,9642032716,email_email_marketing_56,register_to_course,marketing,98,25,10,4,ind_vtz_digex,5/2/2022,05/16/2022,email_marketing,9642032716_email_email_marketing_56,31,5,false
76,10,false,63,7,true,71,5,true,9717180083,email_youtube_marketing_84,click_on_email,new_course_added,99,24,13,4,ind_vtz_digex,5/3/2022,05/17/2022,youtube_marketing,9717180083_email_youtube_marketing_84,9,1,false
57,11,false,50,8,true,20,1,true,1284956156,email_youtube_marketing_30,open_link,marketing,100,24,15,4,ind_stv_digex,5/6/2022,05/20/2022,youtube_marketing,1284956156_email_youtube_marketing_30,33,4,false
64,11,false,69,9,true,22,2,true,4142670476,email_podcasting_129,open_link,new_course_added,100,21,11,2,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,4142670476_email_podcasting_129,0,0,true
84,21,false,55,10,true,57,4,true,5083717433,email_copywriting_77,open_link,marketing,98,21,13,3,ind_vtz_digex,5/7/2022,05/21/2022,copywriting,5083717433_email_copywriting_77,33,5,false
89,26,false,68,15,true,60,9,true,6540962649,email_youtube_marketing_10,click_on_email,new_course_added,100,24,12,4,ind_vtz_digex,5/1/2022,05/15/2022,youtube_marketing,6540962649_email_youtube_marketing_10,36,9,false
87,21,false,65,13,true,71,5,true,1487171730,email_podcasting_72,open_link,new_course_added,99,24,11,1,ind_bdq_digex,5/4/2022,05/18/2022,podcasting,1487171730_email_podcasting_72,13,3,false
85,17,false,55,10,true,55,5,true,2026817847,email_podcasting_164,open_link,new_course_added,99,24,12,2,ind_stv_digex,5/8/2022,05/22/2022,podcasting,2026817847_email_podcasting_164,7,1,false
81,13,false,50,6,true,37,3,true,2197754092,email_podcasting_49,open_link,new_course_added,98,24,15,1,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,2197754092_email_podcasting_49,35,5,false
91,21,false,66,12,true,66,4,true,8094238291,email_youtube_marketing_34,open_link,marketing,99,22,10,3,ind_vtz_digex,5/5/2022,05/19/2022,youtube_marketing,8094238291_email_youtube_marketing_34,16,3,false
66,12,false,54,6,true,55,5,true,1377917797,email_copywriting_65,click_on_email,new_course_added,100,22,14,3,ind_stv_digex,5/6/2022,05/20/2022,copywriting,1377917797_email_copywriting_65,16,2,false
90,20,false,61,11,true,36,4,true,2296954456,email_copywriting_136,open_link,marketing,98,22,10,3,ind_bdq_digex,5/6/2022,05/20/2022,copywriting,2296954456_email_copywriting_136,9,2,false
75,21,false,78,15,true,54,6,true,2478838990,email_podcasting_187,click_on_email,new_course_added,98,25,10,2,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,2478838990_email_podcasting_187,30,6,false
73,14,false,46,7,true,25,2,true,3819244077,email_podcasting_20,open_link,new_course_added,100,20,11,2,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,3819244077_email_podcasting_20,9,1,false
86,13,false,73,11,true,71,5,true,5036424557,email_copywriting_3,register_to_course,new_course_added,100,24,15,3,ind_pat_digex,5/3/2022,05/17/2022,copywriting,5036424557_email_copywriting_3,12,1,false
85,23,false,35,7,true,53,7,true,9176138984,email_youtube_marketing_132,open_link,new_course_added,98,25,15,4,ind_stv_digex,5/6/2022,05/20/2022,youtube_marketing,9176138984_email_youtube_marketing_132,13,2,false
78,15,false,66,8,true,33,2,true,1241773858,email_podcasting_66,open_link,marketing,99,25,12,4,ind_bdq_digex,5/4/2022,05/18/2022,podcasting,1241773858_email_podcasting_66,23,3,false
90,18,false,80,12,true,45,5,true,4347684215,email_email_marketing_15,register_to_course,marketing,99,24,13,1,ind_vtz_digex,5/4/2022,05/18/2022,email_marketing,4347684215_email_email_marketing_15,28,4,false
87,21,false,64,11,true,23,3,true,4945403732,email_email_marketing_136,open_link,new_course_added,98,25,11,2,ind_pat_digex,5/3/2022,05/17/2022,email_marketing,4945403732_email_email_marketing_136,40,4,false
85,12,false,46,6,true,37,3,true,7061418451,email_youtube_marketing_194,open_link,marketing,100,24,10,1,ind_bdq_digex,5/7/2022,05/21/2022,youtube_marketing,7061418451_email_youtube_marketing_194,14,1,false
95,19,false,50,9,true,75,6,true,7298957538,email_email_marketing_196,open_link,marketing,100,23,12,4,ind_vtz_digex,5/4/2022,05/18/2022,email_marketing,7298957538_email_email_marketing_196,14,2,false
86,25,false,56,13,true,40,6,true,9506658404,email_email_marketing_97,click_on_email,new_course_added,99,24,10,3,ind_vtz_digex,5/4/2022,05/18/2022,email_marketing,9506658404_email_email_marketing_97,11,2,false
89,17,false,81,13,true,54,6,true,2840508699,email_email_marketing_140,register_to_course,marketing,99,20,13,1,ind_vtz_digex,5/6/2022,05/20/2022,email_marketing,2840508699_email_email_marketing_140,0,0,true
93,15,false,61,8,true,72,8,true,6020649679,email_youtube_marketing_7,register_to_course,new_course_added,100,20,11,4,ind_bdq_digex,5/3/2022,05/17/2022,youtube_marketing,6020649679_email_youtube_marketing_7,18,2,false
78,15,false,68,11,true,14,1,true,1045391123,email_podcasting_94,click_on_email,new_course_added,100,22,12,4,ind_vtz_digex,5/7/2022,05/21/2022,podcasting,1045391123_email_podcasting_94,35,5,false
82,19,false,70,14,true,42,3,true,7978253473,email_podcasting_143,open_link,marketing,98,20,15,2,ind_pat_digex,5/8/2022,05/22/2022,podcasting,7978253473_email_podcasting_143,38,5,false
76,10,false,62,5,true,40,2,true,9324273477,email_podcasting_106,register_to_course,new_course_added,99,20,10,4,ind_stv_digex,5/7/2022,05/21/2022,podcasting,9324273477_email_podcasting_106,12,1,false
82,19,false,76,13,true,50,6,true,9431072599,email_podcasting_142,open_link,new_course_added,100,23,14,2,ind_myq_digex,5/8/2022,05/22/2022,podcasting,9431072599_email_podcasting_142,18,2,false
83,10,false,80,8,true,0,0,false,9964108311,email_podcasting_118,open_link,new_course_added,99,21,12,3,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,9964108311_email_podcasting_118,16,2,false
84,16,false,77,14,true,50,3,true,7242142326,email_podcasting_155,open_link,new_course_added,99,23,11,4,ind_bdq_digex,5/5/2022,05/19/2022,podcasting,7242142326_email_podcasting_155,26,4,false
84,21,false,56,9,true,27,3,true,9425902747,email_podcasting_26,click_on_email,marketing,99,22,15,1,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,9425902747_email_podcasting_26,21,4,false
80,12,false,46,7,true,60,3,true,1148193286,email_podcasting_31,open_link,new_course_added,99,25,10,2,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,1148193286_email_podcasting_31,44,4,false
79,23,false,58,14,true,38,5,true,1538682427,email_email_marketing_200,register_to_course,new_course_added,99,20,11,3,ind_vtz_digex,5/6/2022,05/20/2022,email_marketing,1538682427_email_email_marketing_200,36,8,false
82,14,false,50,6,true,30,4,true,1810843383,email_podcasting_65,register_to_course,new_course_added,98,24,11,3,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,1810843383_email_podcasting_65,16,2,false
88,15,false,38,5,true,42,3,true,5204511202,email_podcasting_137,click_on_email,marketing,100,24,12,2,ind_stv_digex,5/4/2022,05/18/2022,podcasting,5204511202_email_podcasting_137,37,3,false
71,15,false,75,12,true,60,3,true,8224595331,email_copywriting_178,register_to_course,marketing,99,23,15,4,ind_vtz_digex,5/7/2022,05/21/2022,copywriting,8224595331_email_copywriting_178,21,3,false
68,17,false,55,11,true,30,4,true,886607035,email_youtube_marketing_22,register_to_course,new_course_added,100,21,15,4,ind_vtz_digex,5/4/2022,05/18/2022,youtube_marketing,886607035_email_youtube_marketing_22,33,5,false
76,16,false,53,8,true,57,4,true,9312209299,email_email_marketing_60,open_link,marketing,100,25,12,3,ind_vtz_digex,5/7/2022,05/21/2022,email_marketing,9312209299_email_email_marketing_60,22,2,false
86,20,false,50,8,true,40,4,true,1116160277,email_podcasting_32,open_link,marketing,99,21,11,2,ind_vtz_digex,5/1/2022,05/15/2022,podcasting,1116160277_email_podcasting_32,13,2,false
86,19,false,50,8,true,44,4,true,2508533912,email_youtube_marketing_158,open_link,marketing,99,25,14,1,ind_vtz_digex,5/2/2022,05/16/2022,youtube_marketing,2508533912_email_youtube_marketing_158,36,4,false
68,11,false,46,6,true,50,5,true,3755632039,email_podcasting_34,open_link,new_course_added,99,21,13,3,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,3755632039_email_podcasting_34,35,5,false
90,18,false,58,10,true,53,7,true,5564394364,email_podcasting_68,click_on_email,marketing,98,23,15,2,ind_vtz_digex,5/6/2022,05/20/2022,podcasting,5564394364_email_podcasting_68,11,2,false
84,16,false,56,9,true,33,2,true,56889984,email_podcasting_180,click_on_email,marketing,98,21,11,1,ind_vtz_digex,5/5/2022,05/19/2022,podcasting,56889984_email_podcasting_180,25,5,false
70,17,false,63,12,true,57,4,true,6383428128,email_email_marketing_86,click_on_email,marketing,100,21,11,2,ind_vtz_digex,5/5/2022,05/19/2022,email_marketing,6383428128_email_email_marketing_86,20,3,false
71,10,false,72,8,true,75,3,true,6707576844,email_youtube_marketing_53,open_link,new_course_added,98,22,11,3,ind_pat_digex,5/7/2022,05/21/2022,youtube_marketing,6707576844_email_youtube_marketing_53,22,2,false
72,18,false,58,10,true,35,5,true,6886214837,email_podcasting_76,open_link,new_course_added,100,20,15,3,ind_bdq_digex,5/3/2022,05/17/2022,podcasting,6886214837_email_podcasting_76,9,2,false
100,17,true,57,8,true,33,2,true,713033967,email_email_marketing_109,register_to_course,marketing,99,22,10,2,ind_vtz_digex,5/8/2022,05/22/2022,email_marketing,713033967_email_email_marketing_109,14,1,false
76,13,false,60,6,true,12,1,false,4170721861,email_youtube_marketing_10,open_link,new_course_added,98,20,13,2,ind_stv_digex,5/6/2022,05/20/2022,youtube_marketing,4170721861_email_youtube_marketing_10,20,3,false
84,21,false,70,14,true,62,5,true,663098637,email_podcasting_136,click_on_email,new_course_added,100,24,13,2,ind_vtz_digex,5/2/2022,05/16/2022,podcasting,663098637_email_podcasting_136,42,6,false
66,8,false,57,4,true,83,5,true,6854165962,email_podcasting_7,register_to_course,marketing,98,21,13,2,ind_bdq_digex,5/7/2022,05/21/2022,podcasting,6854165962_email_podcasting_7,37,3,false
74,20,false,63,14,true,61,8,true,7610779997,email_email_marketing_113,register_to_course,new_course_added,98,24,11,2,ind_bdq_digex,5/1/2022,05/15/2022,email_marketing,7610779997_email_email_marketing_113,25,3,false
71,10,false,63,7,true,42,3,true,8778602262,email_youtube_marketing_48,register_to_course,marketing,99,20,15,3,ind_myq_digex,5/2/2022,05/16/2022,youtube_marketing,8778602262_email_youtube_marketing_48,16,2,false
76,16,false,66,10,true,71,5,true,1598546066,email_youtube_marketing_62,open_link,marketing,100,20,13,4,ind_vtz_digex,5/5/2022,05/19/2022,youtube_marketing,1598546066_email_youtube_marketing_62,18,2,false
100,26,true,57,11,true,42,6,true,4539743724,email_youtube_marketing_110,register_to_course,marketing,99,25,15,4,ind_vtz_digex,5/6/2022,05/20/2022,youtube_marketing,4539743724_email_youtube_marketing_110,25,5,false
56,9,false,85,12,true,85,6,true,5853203630,email_youtube_marketing_185,open_link,marketing,98,23,13,2,ind_vtz_digex,5/2/2022,05/16/2022,youtube_marketing,5853203630_email_youtube_marketing_185,20,2,false
80,16,false,56,9,true,33,4,true,7946644264,email_podcasting_117,register_to_course,new_course_added,98,23,13,4,ind_bdq_digex,5/4/2022,05/18/2022,podcasting,7946644264_email_podcasting_117,5,1,false
86,20,false,55,10,true,46,6,true,8362875321,email_podcasting_56,click_on_email,new_course_added,99,23,14,4,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,8362875321_email_podcasting_56,16,3,false
79,23,false,62,15,true,23,5,true,9038262361,email_google_analytics_166,open_link,new_course_added,99,23,14,1,ind_vtz_digex,5/7/2022,05/21/2022,google_analytics,9038262361_email_google_analytics_166,37,6,false
75,12,false,60,6,true,55,5,true,3709754291,email_podcasting_14,open_link,new_course_added,98,23,13,1,ind_vtz_digex,5/8/2022,05/22/2022,podcasting,3709754291_email_podcasting_14,14,2,false
87,21,false,63,12,true,52,9,true,3832870369,email_copywriting_3,open_link,new_course_added,100,22,12,4,ind_vtz_digex,5/2/2022,05/16/2022,copywriting,3832870369_email_copywriting_3,20,3,false
90,20,false,61,11,true,45,5,true,4668259772,email_youtube_marketing_180,click_on_email,marketing,98,25,11,3,ind_isk_digex,5/4/2022,05/18/2022,youtube_marketing,4668259772_email_youtube_marketing_180,21,4,false
89,17,false,46,7,true,63,7,true,8658296644,email_podcasting_186,click_on_email,new_course_added,100,23,11,2,ind_stv_digex,5/5/2022,05/19/2022,podcasting,8658296644_email_podcasting_186,16,2,false
89,17,false,61,11,true,30,3,true,3369471752,email_podcasting_29,open_link,new_course_added,99,22,10,1,ind_vtz_digex,5/4/2022,05/18/2022,podcasting,3369471752_email_podcasting_29,0,0,true
93,15,false,71,10,true,50,6,true,3855430446,email_youtube_marketing_165,open_link,marketing,100,22,11,1,ind_vtz_digex,5/4/2022,05/18/2022,youtube_marketing,3855430446_email_youtube_marketing_165,15,2,false
84,11,false,40,4,true,60,3,true,4538234524,email_youtube_marketing_115,click_on_email,new_course_added,99,24,12,1,ind_bdq_digex,5/1/2022,05/15/2022,youtube_marketing,4538234524_email_youtube_marketing_115,33,3,false
